date,price,PRCP_CI,TAVG_CI,TMAX_CI,TMIN_CI,PRCP_GH,TAVG_GH,TMAX_GH,TMIN_GH,usd_open
1995-01-22,1460.642,0.0,27.0125,33.15573770491803,19.18611111111112,0.0,27.497739924293032,31.46578257803512,24.537768870706177,87.61
1995-01-29,1490.744,0.0,28.20428571428572,33.606153846153845,20.275,0.0,27.497739924293032,31.46578257803512,24.537768870706177,87.52
1995-02-05,1490.896,0.3,27.81447368421053,33.97794117647059,20.08048780487805,0.0,27.497739924293032,31.46578257803512,24.537768870706177,88.21
1995-02-12,1455.572,5.1,28.59302325581396,34.70789473684211,21.26315789473684,0.0,27.497739924293032,31.46578257803512,24.537768870706177,87.76
1995-02-19,1518.994,0.0,28.64888888888889,34.190588235294115,20.83653846153846,0.0,29.0,32.35,25.0,86.65
1995-02-26,1555.9299999999998,11.6,29.66263736263737,35.243678160919536,21.9,0.0,29.085714285714285,33.525000000000006,26.025,85.95
1995-03-05,1550.916,131.1,29.28227848101266,34.59466666666667,22.38611111111111,0.0,29.15714285714285,33.3,25.8,83.78
1995-03-12,1532.698,174.0,28.646153846153847,33.98970588235294,22.92391304347826,86.8,27.685714285714287,31.5,22.8,83.91
1995-03-19,1479.596,140.2,28.384615384615383,32.99473684210526,23.0375,49.0,27.557142857142857,32.166666666666664,24.82,83.18
1995-03-26,1449.354,121.9,27.98064516129032,32.82,22.59555555555556,5.1,27.68,31.75,24.0,83.79
1995-04-02,1438.558,261.8,28.964130434782607,33.746590909090905,23.358823529411765,0.5,28.971428571428568,32.75,25.7,81.87
1995-04-09,1440.124,555.4,28.27530864197531,33.04179104477612,22.35238095238095,0.0,29.12857142857143,32.6,25.566666666666663,81.77
1995-04-16,1418.3425,135.9,28.95106382978724,33.69882352941177,23.494915254237288,4.1,28.98333333333333,33.6,26.1,81.43
1995-04-23,1492.456,357.1,27.760416666666668,32.28888888888889,22.966129032258067,16.0,28.68,32.0,24.3,81.15
1995-04-30,1515.694,187.1,27.816853932584262,32.01219512195122,22.75641025641025,36.1,27.72,32.6,24.575,81.87
1995-05-07,1491.984,512.0,27.87831325301205,32.1625,22.57826086956522,0.0,28.12857142857143,33.0,25.5,81.15
1995-05-14,1418.664,399.0,27.82588235294117,32.29753086419753,22.44,2.0,28.74285714285714,32.6,25.33333333333333,84.23
1995-05-21,1433.51,111.5,28.78214285714285,32.91617647058824,22.96,0.0,29.23333333333333,32.03333333333333,26.0,84.16
1995-05-28,1434.4540000000002,546.7,27.051470588235293,31.149253731343283,22.55897435897436,7.1,25.2,31.5,22.8,82.23
1995-06-04,1460.81,216.3,27.60185185185185,31.63653846153846,22.206060606060603,11.9,27.8,31.899999999999995,24.5,82.38
1995-06-11,1416.128333333333,740.9,26.70823529411765,30.63012048192771,21.981355932203392,28.9,26.27142857142857,29.433333333333334,23.15,82.25
1995-06-18,1431.3775,689.2,26.85945945945946,30.63043478260869,22.10810810810811,29.5,26.5,30.35,24.6,82.04
1995-06-25,1460.33,288.4,26.72272727272728,30.363157894736844,22.191666666666663,52.1,25.71666666666667,29.1,21.3,81.47
1995-07-02,1431.054,98.3,26.60625,30.126388888888886,21.835,0.0,27.497739924293032,31.46578257803512,24.537768870706177,81.55
1995-07-09,1400.9583333333333,369.7,25.570886075949367,29.65,21.642857142857142,0.0,25.15,31.46578257803512,24.0,81.88
1995-07-16,1349.6525,154.5,26.05263157894737,29.944117647058825,21.73508771929825,0.0,25.8,28.75,23.73333333333333,82.07
1995-07-23,1357.4333333333334,221.1,25.35652173913044,28.801136363636363,21.370967741935484,0.0,26.075,29.35,23.03333333333333,81.98
1995-07-30,1339.9375,239.7,25.63975903614458,28.964473684210528,21.72745098039216,0.0,24.8,31.46578257803512,24.537768870706177,81.48
1995-08-06,1366.718,104.1,25.350980392156863,28.871428571428574,21.616,0.0,25.65,28.1,24.537768870706177,82.16
1995-08-13,1400.77,241.8,25.369333333333334,28.854166666666668,21.405454545454543,2.0,25.08333333333333,29.15,23.133333333333336,84.36
1995-08-20,1405.816,133.5,25.79142857142857,30.317391304347822,22.027272727272727,0.0,26.2,31.46578257803512,24.537768870706177,86.15
1995-08-27,1445.23,84.0,25.288235294117644,29.023076923076925,22.516666666666666,0.0,26.2,31.46578257803512,24.537768870706177,85.56
1995-09-03,1435.626,165.6,25.607777777777777,29.50595238095238,22.275,0.0,25.0,31.46578257803512,24.537768870706177,85.29
1995-09-10,1410.018,336.1,26.14383561643836,30.11449275362319,21.86078431372549,0.0,26.3,31.46578257803512,23.3,85.86
1995-09-17,1379.58,339.3,25.46626506024096,29.384415584415585,21.988333333333333,0.0,25.35,31.46578257803512,24.537768870706177,87.12
1995-09-24,1394.868,151.7,25.19846153846154,29.50188679245283,21.08,0.0,25.925,30.5,23.3,84.51
1995-10-01,1395.176,192.6,25.740677966101696,29.95384615384615,21.904651162790696,0.0,25.633333333333336,29.9,24.537768870706177,84.31
1995-10-08,1375.404,0.5,25.0375,29.5,22.25,0.0,25.133333333333336,29.7,24.537768870706177,84.35
1995-10-15,1369.766,73.8,26.34,31.058333333333334,22.185714285714283,0.0,27.497739924293032,31.46578257803512,24.537768870706177,84.33
1995-10-22,1399.686,167.4,26.320224719101123,30.898591549295777,21.79824561403509,0.0,27.497739924293032,31.46578257803512,24.537768870706177,83.34
1995-10-29,1422.038,405.4,26.13658536585365,30.652380952380952,21.750980392156865,0.0,26.3,31.46578257803512,23.5,83.85
1995-11-05,1418.844,239.0,26.21222222222222,30.73414634146341,21.71594202898551,0.0,27.497739924293032,31.46578257803512,24.537768870706177,84.14
1995-11-12,1446.73,138.0,26.832222222222224,31.23809523809524,22.20175438596491,0.0,27.25,31.5,24.537768870706177,83.82
1995-11-19,1449.968,38.1,27.004819277108435,31.981012658227847,20.9078431372549,0.0,29.7,31.46578257803512,24.537768870706177,83.97
1995-11-26,1449.592,12.2,26.93896103896104,31.97068965517241,20.83673469387756,0.0,29.3,31.46578257803512,24.537768870706177,84.0
1995-12-03,1402.97,57.8,27.282558139534885,31.78674698795181,21.941025641025643,0.0,26.1,31.46578257803512,24.537768870706177,85.12
1995-12-10,1395.774,21.5,27.137735849056604,31.944000000000003,21.54615384615385,0.0,27.497739924293032,31.46578257803512,24.537768870706177,85.14
1995-12-17,1394.22,63.7,27.14583333333333,32.03636363636363,21.63870967741936,0.0,27.25,31.46578257803512,24.8,85.04
1995-12-24,1361.39,183.1,27.056363636363635,32.025,21.054166666666667,0.0,28.066666666666663,32.45,24.537768870706177,84.82
1995-12-31,1350.18,18.0,25.29642857142857,31.42083333333333,19.33529411764706,0.0,26.7,32.0,22.0,84.82
1996-01-07,1348.6275,0.0,27.277083333333334,32.18372093023256,20.51,0.0,28.75,31.46578257803512,24.537768870706177,85.17
1996-01-14,1347.346,18.0,27.327906976744185,32.784615384615385,20.995454545454542,0.0,27.1,31.46578257803512,24.1,85.23
1996-01-21,1355.428,5.1,27.380487804878047,32.225641025641025,22.46,0.0,27.8,31.46578257803512,24.5,86.73
1996-01-28,1354.3,15.0,28.00625,33.357142857142854,22.88235294117647,0.0,27.497739924293032,31.46578257803512,24.537768870706177,87.62
1996-02-04,1342.806,21.6,28.892753623188405,34.093650793650795,21.87586206896552,0.0,28.83333333333333,31.46578257803512,24.537768870706177,86.84
1996-02-11,1359.318,5.1,29.39444444444444,34.55106382978724,23.02916666666667,0.0,29.6,31.46578257803512,24.537768870706177,86.88
1996-02-18,1375.348,176.0,27.54,32.92727272727273,22.15384615384616,0.0,29.2,31.46578257803512,24.537768870706177,85.7
1996-02-25,1385.026,0.0,28.76849315068493,34.18714285714285,22.48235294117647,0.0,28.4,31.46578257803512,24.537768870706177,85.39
1996-03-03,1361.558,217.3,28.106666666666666,33.54878048780488,23.072881355932203,0.0,28.3,32.0,24.537768870706177,86.43
1996-03-10,1337.556,113.8,28.44027777777778,33.87076923076923,23.589473684210525,0.0,31.1,31.46578257803512,24.537768870706177,86.93
1996-03-17,1323.3380000000002,96.2,28.51219512195122,33.81739130434783,23.195652173913043,0.0,28.8,33.0,24.537768870706177,86.34
1996-03-24,1323.852,60.6,28.682089552238807,34.425000000000004,22.93414634146341,0.0,27.497739924293032,31.46578257803512,24.537768870706177,86.33
1996-03-31,1368.654,81.0,28.7625,33.91975308641975,23.10238095238095,0.0,28.55,31.46578257803512,24.537768870706177,86.58
1996-04-07,1422.3575,306.3,28.581609195402297,33.60229885057471,22.24042553191489,0.0,27.497739924293032,31.46578257803512,24.537768870706177,86.35
1996-04-14,1438.976,67.9,28.90721649484536,33.869473684210526,23.406382978723403,0.0,30.5,31.46578257803512,24.537768870706177,87.77
1996-04-21,1455.6,392.8,27.73617021276596,32.40581395348838,23.16122448979592,0.0,27.497739924293032,31.46578257803512,24.537768870706177,87.55
1996-04-28,1482.3780000000002,241.6,28.357142857142858,33.15714285714286,23.29375,0.0,27.85,31.46578257803512,24.0,87.84
1996-05-05,1504.822,143.2,29.116,33.8418918918919,22.945652173913043,0.0,27.497739924293032,31.46578257803512,24.537768870706177,87.84
1996-05-12,1521.498,266.5,28.39743589743589,33.01194029850747,22.83191489361701,0.0,27.95,31.6,25.4,87.98
1996-05-19,1549.34,102.8,28.64625,33.563380281690144,23.5125,50.0,27.96,31.25,25.7,88.27
1996-05-26,1518.018,462.4,27.450877192982457,31.8,22.6475,38.9,26.883333333333336,30.06,24.3,88.66
1996-06-02,1516.9325,111.0,26.106382978723403,29.905,22.38888888888889,9.7,25.7,28.933333333333334,22.83333333333333,87.78
1996-06-09,1518.39,106.7,26.790625,30.8,21.87142857142857,5.1,25.666666666666668,31.46578257803512,23.65,88.5
1996-06-16,1561.708,422.4,26.504615384615384,30.340350877192986,21.687096774193545,0.0,25.8,29.5,23.8,88.04
1996-06-23,1542.632,284.2,27.87183098591549,31.201666666666664,22.196875,0.0,27.5,31.46578257803512,24.537768870706177,88.14
1996-06-30,1527.56,281.4,26.54383561643836,30.1955223880597,22.28181818181818,0.5,25.7,29.4,21.2,87.94
1996-07-07,1539.606,421.1,25.66307692307692,28.75681818181818,22.009375,35.6,25.04,28.8,22.58,88.11
1996-07-14,1515.124,377.6,25.825842696629213,29.4890243902439,21.841666666666665,22.1,25.142857142857142,28.31428571428572,22.98333333333333,88.03
1996-07-21,1480.484,1305.9,25.6247311827957,29.041758241758245,21.71384615384616,9.9,25.25714285714286,27.433333333333334,23.65,86.67
1996-07-28,1471.622,148.1,25.708988764044943,29.006896551724136,21.79433962264151,0.0,25.685714285714287,28.085714285714285,23.366666666666664,86.43
1996-08-04,1458.214,299.5,25.078571428571426,28.36111111111111,22.01975308641975,6.1,24.65,27.275,22.916666666666668,86.1
1996-08-11,1480.348,193.5,25.35833333333333,28.86984126984127,21.935087719298245,7.6,24.285714285714285,27.32,22.557142857142857,86.33
1996-08-18,1519.33,274.1,24.90860215053764,28.306896551724137,21.19375,0.0,25.15,27.666666666666668,23.62,86.8
1996-08-25,1531.738,465.2,25.352127659574467,29.214285714285715,21.721666666666668,11.9,25.057142857142857,28.52,22.8,86.14
1996-09-01,1483.148,433.8,25.03736263736264,28.678481012658228,21.709722222222226,1.5,24.68,27.55,22.95,86.49
1996-09-08,1467.426,38.6,24.92,28.7,21.9675,6.6,24.175,27.35,22.775,86.86
1996-09-15,1470.562,81.0,25.444444444444443,29.09166666666667,21.246666666666663,1.0,24.383333333333336,28.5,22.95,87.69
1996-09-22,1475.53,20.0,25.275,28.21538461538461,21.842857142857145,0.5,25.125,29.433333333333334,23.03333333333333,87.61
1996-09-29,1488.83,6.1,25.15384615384616,29.03333333333333,22.28,0.0,25.366666666666664,29.0,23.5,87.83
1996-10-06,1467.41,456.6,25.40149253731344,29.49846153846154,21.80555555555556,0.0,26.175,30.2,23.7,88.12
1996-10-13,1484.606,174.0,25.748936170212765,30.15955056179775,21.912048192771085,0.0,26.05,30.0,24.537768870706177,87.95
1996-10-20,1490.548,182.7,25.4989247311828,30.25869565217392,21.625316455696204,0.0,26.9,31.46578257803512,24.537768870706177,88.35
1996-10-27,1478.0880000000002,54.0,26.296103896103894,31.15,21.929411764705883,0.0,27.0,30.8,23.5,87.69
1996-11-03,1463.568,137.7,26.809411764705885,31.8125,21.82857142857143,0.0,27.4,32.36666666666667,24.200000000000003,87.1
1996-11-10,1445.262,142.1,26.63111111111112,32.22380952380953,20.66282051282052,0.0,27.428571428571427,32.36666666666667,24.48333333333333,86.54
1996-11-17,1444.114,261.7,26.67872340425532,32.25268817204301,21.278048780487804,11.9,27.6,32.416666666666664,24.33333333333333,86.64
1996-11-24,1485.292,143.4,26.79770114942529,32.02168674698795,21.56027397260274,0.5,27.428571428571427,31.75714285714286,24.58333333333333,86.53
1996-12-01,1504.21,280.2,26.54042553191489,31.405555555555555,21.26543209876544,0.0,27.9,31.7,24.066666666666663,87.95
1996-12-08,1491.64,867.5,25.84042553191489,30.473033707865167,21.350666666666665,0.0,26.82,31.666666666666668,23.86,88.48
1996-12-15,1481.066,63.3,26.57472527472528,31.69156626506024,21.382608695652173,0.0,27.22,31.74,23.92,88.76
1996-12-22,1465.078,30.200000000000003,26.332978723404256,31.55955056179776,20.69873417721519,0.0,27.133333333333336,31.9,24.380000000000003,88.61
1996-12-29,1459.753333333333,114.4,25.83908045977012,31.73875,21.04307692307692,0.0,27.65,32.325,24.7,88.78
1997-01-05,1469.5675,39.8,27.22207792207792,32.81272727272727,20.39375,0.0,27.28333333333333,31.55,24.74,89.41
1997-01-12,1452.582,27.200000000000003,27.97738095238095,33.40975609756097,22.171641791044777,0.0,27.68,32.025000000000006,24.7,89.87
1997-01-19,1428.444,42.5,27.46,33.314,21.238297872340425,0.0,27.31428571428572,32.425,24.5,91.59
1997-01-26,1401.7,12.7,27.29615384615385,32.510416666666664,21.641935483870967,0.0,27.47142857142857,32.385714285714286,24.683333333333334,92.21
1997-02-02,1410.83,0.0,27.51492537313433,33.096296296296295,20.075,3.0,26.96666666666667,32.72,23.62,93.04
1997-02-09,1387.138,50.0,27.44942528735632,33.80352941176471,20.287096774193547,0.0,27.883333333333336,33.25,24.625,93.45
1997-02-16,1345.862,3.3,27.531764705882352,34.23376623376623,20.376470588235293,0.0,27.95,33.46666666666667,24.425,95.11
1997-02-23,1368.208,0.0,28.301754385964912,34.606,21.45,0.0,27.96666666666667,33.15,25.23333333333333,94.98
1997-03-02,1389.76,58.2,28.641666666666666,34.33,22.79736842105263,35.1,27.625,32.833333333333336,24.6,94.98
1997-03-09,1434.362,72.1,28.653488372093022,34.37228915662651,23.32051282051282,0.0,28.61428571428572,33.13333333333333,25.485714285714288,96.09
1997-03-16,1527.832,6.5,29.25423728813559,34.800000000000004,23.192156862745097,0.0,28.366666666666664,34.239999999999995,25.44,95.67
1997-03-23,1561.654,205.2,28.913157894736845,34.39545454545454,23.194230769230767,4.1,27.31428571428572,32.266666666666666,25.7,95.36
1997-03-30,1568.7275,186.5,27.419607843137257,32.819148936170215,22.63953488372093,39.6,26.785714285714285,31.58,23.35,94.73
1997-04-06,1611.3200000000002,111.3,27.20757575757576,32.71636363636364,22.438,55.1,27.17142857142857,31.6,23.475,95.28
1997-04-13,1530.702,126.1,27.535714285714285,33.099999999999994,22.598333333333336,0.0,27.87142857142857,31.2,24.366666666666664,96.53
1997-04-20,1575.494,87.9,27.562857142857144,32.21551724137931,22.96206896551724,2.0,27.61428571428572,31.14,24.275,96.24
1997-04-27,1581.306,443.9,27.48202247191012,32.1,22.57971014492753,71.9,27.542857142857144,31.628571428571423,24.16,97.41
1997-05-04,1536.908,366.5,27.18865979381444,31.634042553191488,22.38481012658228,129.8,26.37142857142857,29.9,23.075,97.02
1997-05-11,1540.448,372.9,26.94375,32.034375000000004,22.5010989010989,0.0,28.014285714285712,31.65,24.816666666666663,94.59
1997-05-18,1568.558,44.1,27.678571428571427,32.42790697674419,22.794594594594592,4.1,27.357142857142858,31.3,24.133333333333336,94.17
1997-05-25,1594.846,444.4,27.04189189189189,31.98923076923077,22.04307692307692,21.8,26.557142857142857,30.77142857142857,22.95,94.29
1997-06-01,1594.2875,813.3,26.70113636363636,30.97764705882353,22.773529411764702,63.5,26.642857142857142,31.05,23.96666666666667,95.06
1997-06-08,1563.082,997.8,26.49659090909091,30.61309523809524,22.258904109589043,40.0,26.385714285714283,31.08333333333333,23.53333333333333,95.29
1997-06-15,1619.8780000000002,1241.3,25.70824742268041,29.40869565217391,22.116666666666667,190.9,25.5,28.3,23.1,95.75
1997-06-22,1742.052,509.1,25.738297872340425,29.67582417582417,21.7671875,45.2,25.485714285714288,28.48,22.866666666666664,95.4
1997-06-29,1802.496,523.5,25.00116279069768,28.408235294117645,21.523076923076925,16.0,25.214285714285715,28.6,23.08333333333333,95.55
1997-07-06,1753.232,266.2,25.38,29.217857142857145,21.40384615384616,0.0,25.057142857142857,28.1,22.22,95.69
1997-07-13,1709.032,38.2,25.46666666666667,29.80333333333333,21.2271186440678,8.1,24.914285714285715,28.5,21.585714285714285,96.49
1997-07-20,1685.798,219.9,24.768478260869564,28.26860465116279,21.46067415730337,0.0,24.885714285714283,28.17142857142857,22.81428571428572,97.2
1997-07-27,1622.8200000000002,148.5,25.008333333333333,29.03972602739726,21.783076923076923,0.3,25.11428571428572,28.17142857142857,23.02,99.24
1997-08-03,1634.964,268.3,24.46629213483146,28.248192771084337,21.18,14.0,23.96,26.35,22.475,100.51
1997-08-10,1587.034,75.6,24.57118644067797,28.17954545454546,21.272549019607844,0.0,24.700000000000003,27.825,21.525,99.89
1997-08-17,1595.4299999999998,547.6,24.93417721518988,29.25208333333333,21.216949152542373,0.0,24.685714285714287,27.714285714285715,22.46,99.02
1997-08-24,1665.2599999999998,200.5,25.26315789473684,29.325454545454548,21.346666666666668,0.0,25.542857142857144,29.266666666666666,22.72,99.1
1997-08-31,1764.264,172.5,25.387209302325584,29.85142857142857,21.668253968253968,1.0,25.65714285714285,29.566666666666663,22.666666666666668,98.22
1997-09-07,1793.658,180.8,25.34457831325301,29.9859375,21.81447368421053,0.0,25.75714285714286,30.25714285714286,23.066666666666663,98.88
1997-09-14,1748.8080000000002,84.9,25.436986301369863,30.206666666666667,21.67222222222222,1.0,26.31428571428572,30.33333333333333,23.2,97.94
1997-09-21,1763.9299999999998,264.3,25.596907216494845,30.08333333333333,21.711627906976744,0.0,26.77142857142857,30.8,23.366666666666664,98.4
1997-09-28,1770.282,359.2,25.78901098901099,30.55056179775281,22.28,9.1,26.81428571428572,31.58333333333333,23.67142857142857,97.31
1997-10-05,1771.706,208.8,26.24941176470588,31.43823529411765,22.350649350649352,9.9,27.25714285714286,31.566666666666663,24.4,96.93
1997-10-12,1795.248,351.1,26.56736842105263,31.225274725274726,22.022972972972973,3.8,27.057142857142857,31.575,23.916666666666668,96.98
1997-10-19,1749.3079999999998,271.0,26.7625,31.774468085106385,22.52142857142857,3.0,27.74285714285714,31.075,24.46666666666667,97.56
1997-10-26,1706.584,356.2,26.27974683544304,31.728947368421053,22.0,4.1,27.316666666666663,31.75,24.5,97.6
1997-11-02,1697.7220000000002,508.3,26.41182795698925,31.55054945054945,22.37375,4.1,27.071428571428573,31.5,23.0,95.57
1997-11-09,1701.414,205.9,27.19270833333333,32.33483146067416,22.50681818181818,0.0,28.53333333333333,32.525,24.95,95.29
1997-11-16,1714.352,218.7,27.00989010989011,32.346478873239434,21.80493827160494,18.0,27.98,31.46578257803512,24.566666666666663,96.26
1997-11-23,1694.798,313.1,26.48210526315789,32.03698630136986,20.842682926829266,0.0,28.46,32.35,24.3,96.63
1997-11-30,1668.466,125.9,26.53917525773196,32.187999999999995,21.31860465116279,42.9,27.485714285714288,30.433333333333334,24.23333333333333,97.69
1997-12-07,1671.792,18.8,27.413095238095234,32.53768115942029,22.27246376811594,0.0,28.0,31.8,24.537768870706177,98.88
1997-12-14,1756.948,143.7,26.47361111111111,32.173770491803275,21.188235294117646,30.0,27.14,30.725,23.125,98.84
1997-12-21,1792.422,17.0,26.94,32.12156862745098,20.49375,0.0,28.11428571428572,31.316666666666663,24.6,98.61
1997-12-28,1732.5366666666669,45.0,26.27176470588235,32.51538461538462,19.95230769230769,0.0,28.214285714285715,32.12,24.5,98.44
1998-01-04,1726.21,0.0,27.105405405405406,32.924615384615386,19.69047619047619,0.0,28.21666666666667,32.2,25.23333333333333,99.99
1998-01-11,1679.994,2.0,25.96082474226804,32.95294117647059,19.39206349206349,0.0,27.1,31.46578257803512,24.537768870706177,101.16
1998-01-18,1631.478,0.0,25.54285714285714,33.565,19.36769230769231,0.0,27.497739924293032,31.46578257803512,24.537768870706177,101.02
1998-01-25,1675.1419999999998,0.0,25.1896551724138,34.57115384615385,17.747619047619047,0.0,27.17142857142857,33.32,23.5,98.07
1998-02-01,1685.9739999999997,194.7,28.50625,35.51358024691358,23.139024390243904,0.0,28.957142857142856,33.78,26.375,100.78
1998-02-08,1655.184,6.0,29.325714285714287,35.78947368421053,24.69298245614035,0.0,29.97142857142857,34.3,26.55,99.74
1998-02-15,1595.582,144.5,28.26125,34.6047619047619,22.637878787878787,8.9,28.957142857142856,33.975,25.26,100.28
1998-02-22,1644.3919999999998,0.0,28.62087912087912,35.54269662921349,22.480263157894736,0.0,29.15714285714285,33.93333333333333,26.133333333333336,100.21
1998-03-01,1668.182,56.1,29.57755102040816,36.31237113402062,23.46282051282051,0.0,30.45,34.800000000000004,27.0,99.72
1998-03-08,1700.908,22.5,28.77159090909091,35.92666666666667,23.232432432432432,0.0,30.3,34.6,26.566666666666663,100.67
1998-03-15,1698.132,286.2,29.35684210526316,35.53658536585366,24.35595238095238,0.0,30.014285714285712,35.025,26.85,99.71
1998-03-22,1730.268,110.4,29.46736842105264,35.85444444444445,24.12168674698795,0.0,30.31428571428572,34.55,26.55,100.66
1998-03-29,1745.986,211.5,30.18526315789473,36.50978260869565,25.214285714285715,2.0,30.485714285714288,34.88,27.0,100.35
1998-04-05,1719.404,384.7,28.93924050632911,35.75,24.271212121212123,10.9,29.9,34.32,26.74,101.75
1998-04-12,1717.4875000000002,292.5,29.3,34.49295774647887,24.24328358208955,0.0,30.185714285714287,34.42857142857143,26.7,100.42
1998-04-19,1668.6799999999998,142.2,29.90531914893617,35.14777777777778,24.645333333333333,0.0,30.02857142857143,33.96,26.83333333333333,100.04
1998-04-26,1751.596,902.0,28.514736842105265,33.75232558139535,23.846153846153847,0.0,29.75714285714286,34.56,26.542857142857144,99.38
1998-05-03,1780.8740000000005,444.4,28.58061224489796,33.577894736842104,24.19555555555556,0.3,29.485714285714288,33.739999999999995,26.56,99.51
1998-05-10,1789.6259999999995,543.9,27.90927835051546,33.06049382716049,23.5,59.9,27.514285714285712,31.12,23.95,99.22
1998-05-17,1812.364,127.1,28.445918367346938,33.17113402061855,23.840298507462688,4.1,28.17142857142857,33.44,25.214285714285715,99.94
1998-05-24,1796.33,546.5,27.7,32.91686746987952,23.540243902439023,58.9,28.77142857142857,32.5,25.28,99.0
1998-05-31,1781.6625,253.5,28.072941176470582,32.72592592592593,24.16849315068493,0.0,28.12857142857143,31.34,24.516666666666666,100.34
1998-06-07,1730.012,890.5,26.03939393939394,30.0175,22.6025,0.0,26.914285714285715,30.225,24.6,100.26
1998-06-14,1702.7,304.5,27.17323943661972,31.861538461538466,22.660344827586208,0.0,27.566666666666663,31.0,24.48333333333333,101.86
1998-06-21,1754.494,806.6999999999999,25.9989010989011,30.792222222222225,22.05056179775281,10.2,27.0,31.666666666666668,22.7,100.44
1998-06-28,1715.208,380.6,26.445348837209306,30.852439024390247,22.4125,0.0,27.042857142857144,30.728571428571428,23.61428571428572,101.74
1998-07-05,1712.716,312.1,26.210309278350515,30.73125,22.21098901098901,6.1,26.27142857142857,29.72,23.12,101.93
1998-07-12,1733.264,258.9,26.03367346938776,30.369230769230768,22.89462365591397,0.0,26.457142857142856,30.142857142857142,24.116666666666664,102.49
1998-07-19,1704.7,401.1,25.198979591836736,28.99397590361446,22.0,13.0,25.642857142857142,29.1,23.04,100.47
1998-07-26,1718.444,671.5,25.042105263157893,28.80860215053763,21.853932584269664,1.5,25.385714285714283,28.885714285714283,22.816666666666663,100.61
1998-08-02,1681.03,121.2,24.936956521739127,28.60568181818182,21.69186046511628,1.5,25.1,28.6,22.32,101.12
1998-08-09,1678.712,382.7,24.415384615384617,28.23448275862069,21.279545454545453,0.0,25.375,29.766666666666666,22.825,101.59
1998-08-16,1665.816,267.7,24.58170731707317,28.1921875,21.428571428571427,0.0,25.4,27.4,24.5,102.26
1998-08-23,1688.4260000000002,147.6,24.67191011235955,28.924324324324324,21.19772727272728,0.0,25.14,29.05,21.8,102.33
1998-08-30,1691.7720000000002,343.3,25.105555555555554,29.679761904761904,21.039024390243902,0.0,26.285714285714285,30.475,22.53333333333333,99.93
1998-09-06,1733.9740000000002,152.5,25.203125,29.33809523809524,21.93370786516854,0.0,25.47142857142857,29.525,22.75,98.11
1998-09-13,1723.382,359.9,25.38673469387756,30.03076923076924,21.80786516853933,0.0,26.62857142857143,30.85,23.17142857142857,96.59
1998-09-20,1670.706,563.3,25.222916666666663,29.794047619047618,21.99404761904762,0.0,25.77142857142857,29.725,23.616666666666664,96.75
1998-09-27,1649.7,470.2,25.30210526315789,30.373076923076923,21.801098901098904,274.0,26.2,30.516666666666666,23.057142857142857,96.41
1998-10-04,1650.004,339.2,26.013402061855672,31.045744680851065,22.347368421052632,0.0,27.35,31.55,23.666666666666668,95.09
1998-10-11,1652.92,391.8,25.90860215053764,30.446835443037976,22.15897435897436,1.0,26.62857142857143,30.65,23.557142857142857,93.03
